"ALFANO ",,,,,,,,,,,,,,,
"Lap","Time Lap","Strip","Time Strip","Absolute Time","Time","RPM","Speed #2","Speed #3","K2","Ntc1","A. Long.","A. Lat.","GPS Lat.","GPS Long."
,"[1/100 s]",,"[1/100 s]","[1/10 s]","[1/10 s]",,"[Km/h]","[Km/h]","[°C]","[°C]","[G]","[G]",,
"","","","","120.4","16.5","7333","43.3","0","397.2","0","0.03","-0.74","35.381686","140.280607"
"","","","","120.5","16.6","7379","43.2","0","410.8","0","0.06","-0.75","35.381674","140.280606"
"","","","","120.6","16.7","7352","43.2","0","423.9","0","0","-0.76","35.381664","140.280604"
"","","","","120.7","16.8","7434","42.8","0","438.7","0","-0.06","-0.78","35.381652","140.280606"
"","","","","120.8","16.9","7266","42.8","0","450","0","-0.11","-0.76","35.381642","140.280607"
"","","","","120.9","17","7256","43.4","0","462","0","-0.03","-0.73","35.381631","140.280611"
"","","","","121","17.1","7378","43.7","0","471","0","-0.08","-0.75","35.381622","140.280617"
"","","","","121.1","17.2","7270","43.6","0","479.3","0","-0.05","-0.7","35.381612","140.280624"
"","","","","121.2","17.3","7310","44","0","484.9","0","-0.14","-0.68","35.381604","140.280632"
"","","","","121.3","17.4","7447","44.3","0","488.5","0","0.07","-0.7","35.381596","140.280641"
"","","","","121.4","17.5","7550","44.6","0","490.5","0","-0.06","-0.73","35.381591","140.280651"
"","","","","121.5","17.6","7485","44.3","0","492.2","0","-0.04","-0.72","35.381584","140.280662"
"","","","","121.6","17.7","7902","44.2","0","493.5","0","-0.19","-0.8","35.381579","140.280674"
"","","","","121.7","17.8","7741","45.1","0","495.4","0","-0.12","-0.84","35.381574","140.280687"
"","","","","121.8","17.9","7775","45.5","0","497.9","0","-0.15","-0.83","35.381571","140.280699"
"","","","","121.9","18","7990","45.9","0","500.6","0","-0.13","-0.81","35.381569","140.280714"
"","","","","122","18.1","8014","46.5","0","503.4","0","-0.19","-0.78","35.381569","140.280727"
"","","","","122.1","18.2","7886","47","0","506","0","-0.16","-0.61","35.381569","140.280742"
"","","","","122.2","18.3","7834","47.6","0","509.1","0","-0.25","-0.44","35.381571","140.280756"
"","","","","122.3","18.4","7907","48.4","0","512.2","0","-0.26","-0.24","35.381574","140.280771"
"","","","","122.4","18.5","7890","49.2","0","514.5","0","-0.31","-0.01","35.381579","140.280784"
"","","","","122.5","18.6","7982","50.3","0","517","0","-0.21","0.19","35.381584","140.280797"
"","","","","122.6","18.7","8134","51.4","0","518.9","0","-0.2","0.41","35.381591","140.280811"
"","","","","122.7","18.8","8332","52","0","520","0","-0.11","0.54","35.381596","140.280824"
"","","","","122.8","18.9","8600","52.5","0","521.8","0","-0.13","0.69","35.381601","140.280839"
"","","","","122.9","19","8678","53.1","0","524.3","0","-0.02","0.86","35.381606","140.280854"
"","","","","123","19.1","8973","53.3","0","526.9","0","-0.02","1.01","35.381609","140.280869"
"","","","","123.1","19.2","9030","53.3","0","530.5","0","0.15","0.93","35.381614","140.280884"
"","","","","123.2","19.3","9019","53.3","0","534.9","0","0.07","1.06","35.381616","140.280901"
"","","","","123.3","19.4","8957","52.6","0","538.2","0","0.19","1.02","35.381616","140.280917"
"","","","","123.4","19.5","9178","52.1","0","541.5","0","-0.03","0.98","35.381616","140.280934"
"","","","","123.5","19.6","9325","51.9","0","545.2","0","0.05","0.82","35.381612","140.280949"
"","","","","123.6","19.7","9100","51.9","0","548.2","0","-0.17","0.88","35.381609","140.280964"
"","","","","123.7","19.8","9068","52.3","0","551.6","0","-0.15","0.79","35.381606","140.280979"
"","","","","123.8","19.9","9089","52.9","0","554.9","0","-0.26","0.82","35.381599","140.280992"
"","","","","123.9","20","8963","53.8","0","559.1","0","-0.14","0.78","35.381592","140.281007"
"","","","","124","20.1","9004","54.6","0","563","0","-0.09","0.78","35.381584","140.281019"
"","","","","124.1","20.2","8982","55","0","566.3","0","-0.09","0.94","35.381576","140.281032"
"","","","","124.2","20.3","9253","55","0","569.5","0","-0.01","0.99","35.381567","140.281044"
"","","","","124.3","20.4","9186","55","0","572.6","0","-0.11","1.02","35.381556","140.281054"
"","","","","124.4","20.5","9243","54.8","0","575.6","0","-0.19","1.04","35.381544","140.281064"
"","","","","124.5","20.6","9272","55.6","0","578.1","0","-0.01","1.04","35.381532","140.281072"
"","","","","124.6","20.7","9502","56.3","0","581.2","0","0.19","0.99","35.381519","140.281077"
"","","","","124.7","20.8","9499","55.7","0","584.4","0","0.31","0.94","35.381506","140.281082"
"","","","","124.8","20.9","8888","54.2","0","586","0","0.25","0.94","35.381492","140.281086"
"","","","","124.9","21","8549","53.3","0","581.2","0","0.25","0.92","35.381477","140.281087"
"","","","","125","21.1","8326","52.5","0","568.3","0","0.4","0.91","35.381464","140.281087"
"","","","","125.1","21.2","8161","52.5","0","552","0","0.33","0.87","35.381451","140.281086"
"","","","","125.2","21.3","7813","49.1","0","527.8","0","0.07","0.88","35.381437","140.281084"
"","","","","125.3","21.4","8327","48.6","0","501.6","0","0.01","0.88","35.381426","140.281079"
"","","","","125.4","21.5","8463","48.8","0","486.5","0","-0.03","0.89","35.381415","140.281073"
"","","","","125.5","21.6","8342","48.8","0","480.6","0","0.01","0.89","35.381404","140.281067"
"","","","","125.6","21.7","8255","48.8","0","484.4","0","0.01","0.89","35.381394","140.281059"
"","","","","125.7","21.8","8303","48.9","0","493.4","0","0.08","0.85","35.381384","140.281049"
"","","","","125.8","21.9","8419","48.9","0","508.4","0","0.07","0.82","35.381376","140.281039"
"","","","","125.9","22","8497","48.3","0","519.9","0","0.02","0.77","35.381369","140.281027"
"","","","","126","22.1","8410","47.9","0","529.1","0","0.01","0.72","35.381362","140.281014"
"","","","","126.1","22.2","8779","48.1","0","535.7","0","-0.01","0.81","35.381358","140.281001"
"","","","","126.2","22.3","8882","48.1","0","540.6","0","0.08","0.81","35.381354","140.280987"
"","","","","126.3","22.4","8571","47.9","0","545.8","0","-0.02","0.85","35.381351","140.280972"
"","","","","126.4","22.5","8649","47.7","0","550.8","0","-0.02","0.81","35.381349","140.280957"
"","","","","126.5","22.6","8778","47.7","0","554.8","0","-0.18","0.79","35.381347","140.280942"
"","","","","126.6","22.7","8553","48.1","0","558.7","0","-0.2","0.6","35.381349","140.280927"
"","","","","126.7","22.8","8479","48.8","0","561.8","0","-0.31","0.6","35.381351","140.280912"
"","","","","126.8","22.9","8902","49.8","0","564.2","0","-0.31","0.27","35.381354","140.280897"
"","","","","126.9","23","8211","50.8","0","566.3","0","-0.31","0.14","35.381359","140.280884"
"","","","","127","23.1","8404","50.8","0","567.5","0","-0.3","-0.05","35.381364","140.280869"
"","","","","127.1","23.2","8562","53","0","568.4","0","-0.33","-0.13","35.381369","140.280856"
"","","","","127.2","23.3","8690","54.1","0","569.2","0","-0.36","-0.27","35.381374","140.280841"
"","","","","127.3","23.4","8860","55.3","0","569.3","0","-0.3","-0.36","35.38138","140.280826"
"","","","","127.4","23.5","9062","56.7","0","569.8","0","-0.35","-0.46","35.381386","140.280811"
"","","","","127.5","23.6","9364","57.6","0","571.2","0","-0.31","-0.54","35.381392","140.280794"
"","","","","127.6","23.7","9593","58.8","0","573.1","0","-0.34","-0.55","35.381397","140.280779"
"","","","","127.7","23.8","9760","60.2","0","575.6","0","-0.21","-0.55","35.381402","140.280761"
"","","","","127.8","23.9","9863","61.1","0","580","0","-0.21","-0.45","35.381406","140.280744"
"","","","","127.9","24","9884","61.7","0","585.1","0","-0.21","-0.26","35.381409","140.280726"
"","","","","128","24.1","9976","61.7","0","590.2","0","-0.23","0","35.381412","140.280707"
"","","","","128.1","24.2","10451","63.5","0","596.1","0","-0.13","0.23","35.381414","140.280689"
"","","","","128.2","24.3","10312","64","0","601.8","0","-0.15","0.54","35.381416","140.280671"
"","","","","128.3","24.4","10364","64.6","0","605.7","0","-0.05","0.64","35.381417","140.280651"
"","","","","128.4","24.5","10801","65","0","609.8","0","0.07","0.88","35.381419","140.280631"
"","","","","128.5","24.6","10816","65.1","0","613.9","0","0.18","0.98","35.381422","140.280612"
"","","","","128.6","24.7","10897","64.4","0","617.3","0","0.13","1.11","35.381426","140.280592"
"","","","","128.7","24.8","11265","63.6","0","620.6","0","0.14","1.2","35.381431","140.280572"
"","","","","128.8","24.9","10799","63.4","0","624","0","0.06","1.33","35.381436","140.280554"
"","","","","128.9","25","10991","63","0","626.7","0","0.03","1.26","35.381441","140.280537"
"","","","","129","25.1","10836","62.6","0","628.5","0","0","1.17","35.381451","140.280519"
"","","","","129.1","25.2","11053","62.9","0","629.7","0","-0.05","1.14","35.381459","140.280504"
"","","","","129.2","25.3","10832","62.8","0","630.7","0","-0.1","1.06","35.381471","140.280489"
"","","","","129.3","25.4","10958","62.8","0","631.5","0","-0.15","1.08","35.381482","140.280476"
"","","","","129.4","25.5","11158","63.7","0","632.7","0","-0.1","1.09","35.381496","140.280462"
"","","","","129.5","25.6","11007","64.1","0","634.5","0","-0.05","1.2","35.381509","140.280451"
"","","","","129.6","25.7","10915","64.1","0","636.3","0","-0.14","1.23","35.381522","140.280441"
"","","","","129.7","25.8","11035","64.4","0","638.1","0","-0.19","1.29","35.381537","140.280431"
"","","","","129.8","25.9","11035","64.4","0","638.1","0","-0.19","1.29","35.381544","140.280428"
"","","","","129.9","26","11043","65.1","0","639.9","0","-0.19","1.24","35.381552","140.280424"
"","","","","130","26.1","11005","65.9","0","642","0","-0.18","1.25","35.381567","140.280417"
"","","","","130.1","26.2","10936","66.4","0","644.1","0","-0.18","1.23","35.381584","140.280412"
"","","","","130.2","26.3","11090","67.1","0","646.5","0","-0.18","1.18","35.381601","140.280409"
"","","","","130.3","26.4","11055","67.8","0","648.5","0","-0.18","1.14","35.381616","140.280409"
"","","","","130.4","26.5","11059","68.4","0","650.3","0","-0.17","1.18","35.381634","140.280409"
"","","","","130.5","26.6","11156","69.1","0","651.5","0","-0.2","1.12","35.381651","140.280411"
"","","","","130.6","26.7","11238","69.7","0","652.3","0","-0.14","1.11","35.381667","140.280412"
"","","","","130.7","26.8","11435","70.3","0","652.6","0","-0.15","1.07","35.381684","140.280417"
"","","","","130.8","26.9","11417","70.9","0","653.1","0","-0.12","1.09","35.381702","140.280422"
"","","","","130.9","27","11456","71.2","0","653.7","0","-0.14","1.04","35.381719","140.280429"
"","","","","131","27.1","11443","71.8","0","654.7","0","-0.17","1.06","35.381734","140.280437"
"","","","","131.1","27.2","11450","72.3","0","655.6","0","-0.18","1.04","35.381751","140.280447"
"","","","","131.2","27.3","11556","72.9","0","657","0","-0.2","1.1","35.381766","140.280459"
"","","","","131.3","27.4","11587","73.6","0","657.9","0","-0.18","1.06","35.381781","140.280471"
"","","","","131.4","27.5","11705","74.3","0","658.5","0","-0.12","1","35.381796","140.280484"
"","","","","131.5","27.6","11818","74.9","0","659.1","0","-0.11","0.96","35.381809","140.280499"
"","","","","131.6","27.7","11878","75.2","0","659.7","0","-0.11","0.91","35.381822","140.280516"
"","","","","131.7","27.8","11928","75.6","0","660","0","-0.13","0.84","35.381836","140.280532"
"","","","","131.8","27.9","12057","76.1","0","660.2","0","-0.15","0.81","35.381847","140.280549"
"","","","","131.9","28","12021","76.5","0","660.3","0","-0.09","0.83","35.381857","140.280567"
"","","","","132","28.1","12101","77.1","0","660.5","0","-0.15","0.83","35.381869","140.280586"
"","","","","132.1","28.2","12175","77.4","0","660.5","0","-0.05","0.85","35.381879","140.280606"
"","","","","132.2","28.3","12292","77.8","0","660.5","0","-0.12","0.85","35.381889","140.280626"
"","","","","132.3","28.4","12325","78.1","0","660.4","0","-0.03","0.86","35.381899","140.280647"
"","","","","132.4","28.5","12345","78.2","0","660.1","0","-0.12","0.78","35.381907","140.280667"
"","","","","132.5","28.6","12401","78.5","0","659.7","0","-0.11","0.76","35.381914","140.280691"
"","","","","132.6","28.7","12450","78.9","0","659.3","0","-0.1","0.66","35.381921","140.280712"
"","","","","132.7","28.8","12536","79.5","0","659","0","-0.08","0.56","35.381927","140.280736"
"","","","","132.8","28.9","12581","79.6","0","658.6","0","-0.06","0.48","35.381934","140.280759"
"","","","","132.9","29","12671","79.8","0","658.2","0","-0.09","0.45","35.381937","140.280782"
"","","","","133","29.1","12663","80.2","0","657.7","0","-0.07","0.32","35.381942","140.280806"
"","","","","133.1","29.2","12701","80.4","0","657.1","0","-0.12","0.3","35.381947","140.280831"
"","","","","133.2","29.3","12771","80.7","0","656.7","0","-0.12","0.22","35.381952","140.280854"
"","","","","133.3","29.4","12823","81.2","0","656.2","0","-0.12","0.15","35.381956","140.280879"
"","","","","133.4","29.5","12875","81.7","0","655.6","0","-0.04","0.11","35.381959","140.280902"
"","","","","133.5","29.6","12942","82","0","655","0","-0.13","0.11","35.381962","140.280927"
"","","","","133.6","29.7","12992","82.1","0","654.5","0","-0.08","0.06","35.381966","140.280952"
"","","","","133.7","29.8","13077","82.6","0","653.8","0","-0.14","0.07","35.381969","140.280977"
"","","","","133.8","29.9","13015","83.1","0","653.3","0","0","0.02","35.381974","140.281002"
"","","","","133.9","30","13086","83.2","0","653.1","0","-0.08","-0.05","35.381977","140.281027"
"","","","","134","30.1","13097","83.3","0","653","0","-0.01","-0.1","35.381981","140.281052"
"","","","","134.1","30.2","13239","83.5","0","653.2","0","-0.18","-0.04","35.381982","140.281077"
"","","","","134.2","30.3","13239","83.7","0","653.7","0","-0.18","-0.1","35.381986","140.281102"
"","","","","134.3","30.4","13636","84.5","0","654.6","0","-0.15","-0.16","35.381989","140.281127"
"","","","","134.4","30.5","13247","85.8","0","655.7","0","0.11","-0.14","35.381992","140.281154"
"","","","","134.5","30.6","13274","85.8","0","657.3","0","0.07","-0.17","35.381997","140.281179"
"","","","","134.6","30.7","13309","84.9","0","659.2","0","-0.01","-0.22","35.382001","140.281204"
"","","","","134.7","30.8","13389","84.8","0","660.9","0","-0.09","-0.22","35.382004","140.281231"
"","","","","134.8","30.9","13389","85.5","0","663.2","0","-0.03","-0.17","35.382009","140.281256"
"","","","","134.9","31","13422","85.5","0","665.7","0","-0.01","-0.19","35.382012","140.281282"
"","","","","135","31.1","13471","85.5","0","668.2","0","-0.1","-0.12","35.382017","140.281307"
"","","","","135.1","31.2","13528","85.7","0","670.2","0","-0.06","-0.12","35.382022","140.281332"
"","","","","135.2","31.3","13574","86.1","0","672.3","0","-0.06","-0.04","35.382027","140.281359"
"","","","","135.3","31.4","13596","86.4","0","674.3","0","-0.04","-0.01","35.382032","140.281384"
"","","","","135.4","31.5","13596","86.4","0","675.9","0","0","0.08","35.382037","140.281409"
"","","","","135.5","31.6","13620","86.7","0","678.1","0","0.16","0.13","35.382042","140.281436"
"","","","","135.6","31.7","13673","86.6","0","680.1","0","0.32","0.22","35.382047","140.281462"
"","","","","135.7","31.8","13486","85.7","0","682.2","0","0.55","0.25","35.382051","140.281488"
"","","","","135.8","31.9","12842","84.1","0","682.5","0","0.66","0.42","35.382056","140.281514"
"","","","","135.9","32","12172","81.9","0","677.2","0","0.64","0.57","35.382061","140.281539"
"","","","","136","32.1","9575","79.2","0","662.4","0","0.53","0.77","35.382064","140.281564"
"","","","","136.1","32.2","9663","77.1","0","640.4","0","0.43","0.77","35.382069","140.281589"
"","","","","136.2","32.3","11271","75.6","0","612.8","0","0.43","1.05","35.382072","140.281612"
"","","","","136.3","32.4","11437","74","0","586.9","0","0.37","1.07","35.382074","140.281636"
"","","","","136.4","32.5","11409","74","0","559.5","0","0.42","1.29","35.382076","140.281657"
"","","","","136.5","32.6","11261","71.1","0","536.1","0","0.34","1.35","35.382076","140.281681"
"","","","","136.6","32.7","11001","69.7","0","518","0","0.51","1.12","35.382074","140.281702"
"","","","","136.7","32.8","10795","68.2","0","501.6","0","0.39","1.17","35.382071","140.281723"
"","","","","136.8","32.9","10513","66.5","0","482.1","0","0.31","1.19","35.382067","140.281744"
"","","","","136.9","33","10341","64.9","0","469.4","0","0.08","1.11","35.382062","140.281764"
"","","","","137","33.1","10204","64.4","0","456.4","0","0.04","1.11","35.382052","140.281782"
"","","","","137.1","33.2","10714","64.3","0","447.6","0","0.04","1.05","35.382044","140.281799"
"","","","","137.2","33.3","10716","64.1","0","448.5","0","0.17","1.14","35.382037","140.281816"
"","","","","137.3","33.4","10506","64.1","0","459.3","0","0.11","1.14","35.382029","140.281832"
"","","","","137.4","33.5","10610","63.2","0","478.5","0","0.1","1.14","35.382019","140.281847"
"","","","","137.5","33.6","10714","62.7","0","499.6","0","0.1","1.09","35.382007","140.281861"
"","","","","137.6","33.7","10621","62.1","0","525.8","0","0.16","1.08","35.382002","140.281866"
"","","","","137.7","33.8","11446","62.1","0","544.1","0","0.12","1.14","35.381996","140.281872"

"5","33.51","1","33.51","137.8","0","11154","61.2","0","573.4","0","-0.16","1.18","35.381956","140.281902"
"","","","","137.9","0.1","11007","62.3","0","575","0","-0.2","1.06","35.381949","140.281905"
"","","","","138","0.2","10857","63.2","0","583.8","0","-0.17","1.07","35.381942","140.281909"
"","","","","138.1","0.3","10674","63.7","0","591.8","0","-0.2","1.04","35.381927","140.281916"
"","","","","138.2","0.4","10676","64.5","0","597.1","0","-0.24","1.07","35.381911","140.281919"
"","","","","138.3","0.5","10966","65.2","0","601.8","0","-0.21","0.97","35.381894","140.281922"
"","","","","138.4","0.6","10873","66.1","0","605.8","0","-0.31","1.04","35.381877","140.281924"
"","","","","138.5","0.7","11027","67","0","609","0","-0.14","1.02","35.381861","140.281926"
"","","","","138.6","0.8","11154","68","0","612.6","0","-0.15","0.95","35.381844","140.281926"
"","","","","138.7","0.9","11344","68.5","0","616.2","0","-0.07","0.91","35.381827","140.281922"
"","","","","138.8","1","11705","68.5","0","619.4","0","-0.15","1","35.381811","140.281919"
"","","","","138.9","1.1","11385","69.1","0","622.9","0","-0.1","0.99","35.381792","140.281914"
"","","","","139","1.2","11474","69.7","0","626.2","0","-0.21","1.09","35.381776","140.281909"
"","","","","139.1","1.3","11489","69.9","0","629.1","0","-0.19","1.1","35.381761","140.281902"
"","","","","139.2","1.4","11952","70.8","0","632.4","0","-0.27","1.08","35.381744","140.281894"
"","","","","139.3","1.5","11716","71.9","0","634.4","0","-0.15","1.17","35.381727","140.281884"
"","","","","139.4","1.6","12074","72.4","0","635.9","0","-0.22","1.07","35.381712","140.281874"
"","","","","139.5","1.7","11878","73.1","0","636.8","0","-0.24","0.9","35.381696","140.281861"
"","","","","139.6","1.8","11928","73.8","0","636.6","0","-0.27","0.88","35.381682","140.281846"
"","","","","139.7","1.9","11926","74.9","0","636.1","0","-0.26","0.78","35.381667","140.281831"
"","","","","139.8","2","12222","75.9","0","635.6","0","-0.2","0.6","35.381654","140.281816"
"","","","","139.9","2.1","12242","76.7","0","635.1","0","-0.2","0.57","35.381642","140.281799"
"","","","","140","2.2","12185","77.3","0","635","0","-0.21","0.48","35.381629","140.281781"
"","","","","140.1","2.3","12254","78","0","635","0","-0.21","0.41","35.381616","140.281762"
"","","","","140.2","2.4","12353","78.8","0","634.8","0","-0.21","0.4","35.381604","140.281744"
"","","","","140.3","2.5","12453","79.6","0","634.8","0","-0.15","0.34","35.381592","140.281726"
"","","","","140.4","2.6","12599","80.3","0","635.2","0","-0.01","0.33","35.381581","140.281706"
"","","","","140.5","2.7","12725","80.8","0","636","0","0.16","0.34","35.381569","140.281686"
"","","","","140.6","2.8","12722","80.4","0","636.9","0","0.34","0.28","35.381557","140.281666"
"","","","","140.7","2.9","12239","79.5","0","637.7","0","0.53","0.27","35.381546","140.281646"
"","","","","140.8","3","11785","78.1","0","633.1","0","0.63","0.38","35.381536","140.281624"
"","","","","140.9","3.1","11160","75.7","0","623.1","0","0.7","0.43","35.381524","140.281604"
"","","","","141","3.2","8718","73.2","0","605.7","0","0.58","0.51","35.381514","140.281584"
"","","","","141.1","3.3","9269","70.9","0","583.5","0","0.58","0.61","35.381506","140.281564"
"","","","","141.2","3.4","10258","68.9","0","561.9","0","0.46","0.8","35.381496","140.281544"
"","","","","141.3","3.5","10231","67","0","538.8","0","0.53","0.82","35.381487","140.281526"
"","","","","141.4","3.6","9366","65.3","0","522.3","0","0.5","0.86","35.381481","140.281507"
"","","","","141.5","3.7","9504","63.5","0","505.9","0","0.75","0.88","35.381474","140.281487"
"","","","","141.6","3.8","9117","61.5","0","493.5","0","0.71","0.96","35.381469","140.281469"
"","","","","141.7","3.9","8602","58.6","0","482.6","0","0.73","0.89","35.381464","140.281451"
"","","","","141.8","4","8492","55.6","0","471.7","0","0.47","0.88","35.381462","140.281432"
"","","","","141.9","4.1","8621","53.7","0","463","0","0.37","0.88","35.381461","140.281416"
"","","","","142","4.2","8612","52.1","0","454","0","0.33","0.87","35.381461","140.281399"
"","","","","142.1","4.3","8386","51.2","0","442.7","0","0.33","0.87","35.381461","140.281382"
"","","","","142.2","4.4","8188","50","0","432.1","0","0.33","1.06","35.381464","140.281367"
"","","","","142.3","4.5","7857","48.6","0","420.9","0","0.56","1.02","35.381467","140.281352"
"","","","","142.4","4.6","7621","48.6","0","408.1","0","0.46","1.1","35.381472","140.281337"
"","","","","142.5","4.7","7521","46.4","0","397.9","0","0.42","1.02","35.381477","140.281324"
"","","","","142.6","4.8","7615","44.6","0","388.7","0","0.13","1.06","35.381486","140.281311"
"","","","","142.7","4.9","8033","44.1","0","383.9","0","0.03","0.85","35.381493","140.281302"
"","","","","142.8","5","7622","44.2","0","387.3","0","-0.06","0.84","35.381501","140.281292"
"","","","","142.9","5.1","7891","44.9","0","395.7","0","-0.14","0.79","35.381511","140.281284"
"","","","","143","5.2","7882","45.3","0","410.6","0","-0.15","0.86","35.381521","140.281279"
"","","","","143.1","5.3","7891","45.8","0","430","0","-0.18","0.83","35.381531","140.281274"
"","","","","143.2","5.4","8013","46.5","0","447.6","0","-0.09","0.82","35.381542","140.281271"
"","","","","143.3","5.5","7997","47.1","0","458.4","0","-0.16","0.86","35.381554","140.281269"
"","","","","143.4","5.6","8123","47.3","0","467.9","0","-0.19","0.82","35.381566","140.281267"
"","","","","143.5","5.7","8172","47.8","0","474.1","0","-0.27","0.8","35.381577","140.281269"
"","","","","143.6","5.8","8240","48.9","0","479.8","0","-0.2","0.77","35.381589","140.281271"
"","","","","143.7","5.9","8169","49.7","0","484.9","0","-0.16","0.76","35.381601","140.281274"
"","","","","143.8","6","8245","50.3","0","489.5","0","-0.25","0.71","35.381612","140.281281"
"","","","","143.9","6.1","8320","50.8","0","493.6","0","-0.27","0.69","35.381624","140.281287"
"","","","","144","6.2","8556","51.9","0","498.6","0","-0.26","0.68","35.381634","140.281294"
"","","","","144.1","6.3","8556","53.1","0","503.4","0","-0.22","0.67","35.381646","140.281304"
"","","","","144.2","6.4","8675","53.7","0","507.6","0","-0.13","0.67","35.381654","140.281314"
"","","","","144.3","6.5","8882","54.4","0","512.6","0","-0.2","0.74","35.381664","140.281326"
"","","","","144.4","6.6","8983","54.9","0","517.3","0","-0.14","0.77","35.381672","140.281339"
"","","","","144.5","6.7","9032","55.4","0","521.5","0","-0.21","0.78","35.381681","140.281351"
"","","","","144.6","6.8","9161","56.2","0","526.2","0","-0.17","0.77","35.381689","140.281366"
"","","","","144.7","6.9","9236","56.8","0","530.6","0","-0.22","0.71","35.381694","140.281379"
"","","","","144.8","7","9316","57.4","0","534.3","0","-0.24","0.61","35.381701","140.281394"
"","","","","144.9","7.1","9433","58.3","0","539","0","-0.3","0.5","35.381706","140.281411"
"","","","","145","7.2","9471","59.3","0","543.9","0","-0.28","0.4","35.381709","140.281427"
"","","","","145.1","7.3","9587","60.3","0","548.6","0","-0.26","0.26","35.381712","140.281446"
"","","","","145.2","7.4","9708","61.4","0","554.7","0","-0.26","0.17","35.381716","140.281464"
"","","","","145.3","7.5","9845","62.2","0","561.1","0","-0.26","0.06","35.381719","140.281481"
"","","","","145.4","7.6","10003","63.1","0","566.6","0","-0.3","-0.02","35.381721","140.281501"
"","","","","145.5","7.7","10152","64.2","0","573.2","0","-0.16","-0.15","35.381724","140.281519"
"","","","","145.6","7.8","10284","65.2","0","579.4","0","0.07","-0.29","35.381726","140.281537"
"","","","","145.7","7.9","10436","65.6","0","584.1","0","0.38","-0.42","35.381729","140.281557"
"","","","","145.8","8","10259","64.1","0","589","0","0.6","-0.59","35.381732","140.281577"
"","","","","145.9","8.1","9604","61.6","0","590.1","0","0.82","-0.7","35.381734","140.281596"
"","","","","146","8.2","9163","59.2","0","584","0","0.86","-0.7","35.381737","140.281616"
"","","","","146.1","8.3","8536","55.9","0","570","0","0.8","-0.7","35.381742","140.281634"
"","","","","146.2","8.4","7699","52.6","0","553.2","0","0.81","-0.69","35.381747","140.281652"
"","","","","146.3","8.5","7334","50.3","0","529","0","0.7","-0.64","35.381752","140.281667"
"","","","","146.4","8.6","7198","47.3","0","504.7","0","0.72","-0.63","35.381759","140.281682"
"","","","","146.5","8.7","7267","45.2","0","487.5","0","0.45","-0.68","35.381766","140.281696"
"","","","","146.6","8.8","7221","44.1","0","470.5","0","0.42","-0.64","35.381772","140.281707"
"","","","","146.7","8.9","6934","42.5","0","455.2","0","0.31","-0.67","35.381781","140.281717"
"","","","","146.8","9","7256","41.5","0","443.3","0","0.36","-0.65","35.381789","140.281727"
"","","","","146.9","9.1","7212","40.4","0","435.2","0","0.29","-0.65","35.381797","140.281736"
"","","","","147","9.2","7240","39","0","435.6","0","0.16","-0.64","35.381806","140.281742"
"","","","","147.1","9.3","6915","38","0","441.5","0","0","-0.73","35.381816","140.281747"
"","","","","147.2","9.4","6955","38","0","453.9","0","-0.13","-0.67","35.381824","140.281751"
"","","","","147.3","9.5","6910","38.2","0","469.7","0","-0.01","-0.7","35.381834","140.281752"
"","","","","147.4","9.6","7015","38.7","0","481.2","0","-0.15","-0.67","35.381844","140.281754"
"","","","","147.5","9.7","6876","38.7","0","489.4","0","-0.17","-0.68","35.381854","140.281752"
"","","","","147.6","9.8","6931","39.3","0","493.9","0","-0.23","-0.6","35.381864","140.281749"
"","","","","147.7","9.9","7008","41","0","497.1","0","-0.13","-0.64","35.381876","140.281744"
"","","","","147.8","10","6943","41.5","0","499.5","0","-0.11","-0.65","35.381882","140.281739"
"","","","","147.9","10.1","7131","41.6","0","502.2","0","-0.23","-0.67","35.381892","140.281732"
"","","","","148","10.2","7108","42.2","0","504.8","0","-0.22","-0.64","35.381901","140.281724"
"","","","","148.1","10.3","7361","43.3","0","506.8","0","-0.27","-0.67","35.381907","140.281716"
"","","","","148.2","10.4","7348","44","0","509.2","0","-0.22","-0.64","35.381914","140.281706"
"","","","","148.3","10.5","7532","44.9","0","511.5","0","-0.3","-0.63","35.381921","140.281694"
"","","","","148.4","10.6","7784","45.9","0","513.5","0","-0.25","-0.63","35.381927","140.281682"
"","","","","148.5","10.7","7705","46.8","0","515.6","0","-0.25","-0.61","35.381931","140.281669"
"","","","","148.6","10.8","7838","47.8","0","517.6","0","-0.2","-0.58","35.381936","140.281656"
"","","","","148.7","10.9","7991","48.6","0","519.1","0","-0.18","-0.57","35.381939","140.281642"
"","","","","148.8","11","8253","49.2","0","520.8","0","-0.21","-0.53","35.381941","140.281627"
"","","","","148.9","11.1","8269","49.8","0","522.5","0","-0.21","-0.54","35.381942","140.281612"
"","","","","149","11.2","8438","50.7","0","524.3","0","-0.35","-0.53","35.381942","140.281596"
"","","","","149.1","11.3","8540","51.5","0","526.9","0","-0.4","-0.47","35.381942","140.281581"
"","","","","149.2","11.4","8944","52.9","0","529.9","0","-0.43","-0.4","35.381942","140.281566"
"","","","","149.3","11.5","8846","54.8","0","532.7","0","-0.39","-0.34","35.381941","140.281549"
"","","","","149.4","11.6","9037","56","0","536.4","0","-0.39","-0.23","35.381939","140.281534"
"","","","","149.5","11.7","9216","57.3","0","540.3","0","-0.38","-0.12","35.381936","140.281516"
