"ALFANO ",,,,,,,,,,,,,,,
"Lap","Time Lap","Strip","Time Strip","Absolute Time","Time","RPM","Speed #2","Speed #3","K2","Ntc1","A. Long.","A. Lat.","GPS Lat.","GPS Long."
"","","","","214.6","8","10366","64.9","0","593.8","0","0.5","-0.45","35.381711","140.281569"
"","","","","214.7","8.1","9990","63.2","0","598.4","0","0.76","-0.59","35.381714","140.281587"
"","","","","214.8","8.2","9402","60.6","0","596.7","0","0.8","-0.66","35.381717","140.281607"
"","","","","214.9","8.3","8602","57.4","0","587.3","0","0.68","-0.66","35.381721","140.281627"
"","","","","215","8.4","7937","54.5","0","568.6","0","0.62","-0.65","35.381726","140.281646"
"","","","","215.1","8.5","8061","52.7","0","544","0","0.65","-0.61","35.381731","140.281661"
"","","","","215.2","8.6","7812","50.5","0","519.7","0","0.83","-0.6","35.381737","140.281676"
"","","","","215.3","8.7","7571","47.7","0","493.7","0","0.7","-0.6","35.381744","140.281691"
"","","","","215.4","8.8","7307","44.7","0","473.4","0","0.56","-0.64","35.381751","140.281704"
"","","","","215.5","8.9","7023","42.3","0","459","0","0.32","-0.71","35.381757","140.281716"
"","","","","215.6","9","7367","41.8","0","445","0","0.31","-0.78","35.381766","140.281726"
"","","","","215.7","9.1","7550","41.8","0","438.4","0","0.19","-0.81","35.381774","140.281734"
"","","","","215.8","9.2","7498","40.6","0","439","0","0.09","-0.8","35.381782","140.281742"
"","","","","215.9","9.3","7455","40","0","446.1","0","0","-0.77","35.381792","140.281747"
"","","","","216","9.4","7134","40.2","0","459.3","0","-0.03","-0.73","35.381802","140.281752"
"","","","","216.1","9.5","7189","40.1","0","473.2","0","0.09","-0.67","35.381812","140.281754"
"","","","","216.2","9.6","7293","40.1","0","486.5","0","-0.06","-0.64","35.381824","140.281754"
"","","","","216.3","9.7","7072","39.9","0","496.2","0","0.02","-0.71","35.381836","140.281754"
"","","","","216.4","9.8","7628","40.7","0","502","0","-0.07","-0.7","35.381846","140.281752"
"","","","","216.5","9.9","7242","41.9","0","506.4","0","-0.12","-0.72","35.381856","140.281749"
"","","","","216.6","10","7486","41.7","0","509.7","0","-0.15","-0.7","35.381864","140.281746"
"","","","","216.7","10.1","7339","42.6","0","512.2","0","-0.18","-0.71","35.381876","140.281739"
"","","","","216.8","10.2","7326","43.4","0","515","0","-0.07","-0.7","35.381884","140.281732"
"","","","","216.9","10.3","7583","43.5","0","518","0","-0.16","-0.7","35.381892","140.281722"
"","","","","217","10.4","7490","43.9","0","520.4","0","-0.3","-0.71","35.381901","140.281712"
"","","","","217.1","10.5","7649","44.6","0","522.9","0","-0.29","-0.78","35.381907","140.281702"
"","","","","217.2","10.6","7675","46","0","525.3","0","-0.3","-0.77","35.381912","140.281691"
"","","","","217.3","10.7","7773","47.1","0","527","0","-0.24","-0.75","35.381919","140.281679"
"","","","","217.4","10.8","7967","47.8","0","528.5","0","-0.28","-0.71","35.381922","140.281666"
"","","","","217.5","10.9","8176","48.9","0","529.6","0","-0.28","-0.63","35.381926","140.281651"
"","","","","217.6","11","8223","49.9","0","530.5","0","-0.26","-0.57","35.381927","140.281636"
"","","","","217.7","11.1","8293","50.8","0","531.4","0","-0.35","-0.49","35.381929","140.281621"
"","","","","217.8","11.2","8425","51.8","0","532.7","0","-0.31","-0.4","35.381929","140.281606"
"","","","","217.9","11.3","8550","53.1","0","534.2","0","-0.33","-0.36","35.381927","140.281591"
"","","","","218","11.4","8688","54.3","0","536.7","0","-0.29","-0.32","35.381926","140.281574"
"","","","","218.1","11.5","8707","55.2","0","539.8","0","-0.29","-0.23","35.381924","140.281559"
"","","","","218.2","11.6","8880","56.4","0","542.5","0","-0.31","-0.16","35.381921","140.281542"
"","","","","218.3","11.7","9011","57.4","0","545.3","0","-0.27","-0.1","35.381917","140.281526"
"","","","","218.4","11.8","9269","58.4","0","548.1","0","-0.31","-0.03","35.381914","140.281509"
"","","","","218.5","11.9","9416","59.5","0","550.5","0","-0.33","0.01","35.381911","140.281492"
"","","","","218.6","12","9577","60.5","0","553.8","0","-0.31","0.05","35.381907","140.281476"
"","","","","218.7","12.1","9773","61.8","0","558.2","0","-0.33","0.04","35.381902","140.281457"
"","","","","218.8","12.2","9937","62.9","0","563.1","0","-0.27","0.08","35.381899","140.281439"
"","","","","218.9","12.3","10140","63.9","0","570.2","0","-0.37","0.05","35.381894","140.281421"
"","","","","219","12.4","10344","65","0","578.4","0","-0.34","0.05","35.381891","140.281402"
"","","","","219.1","12.5","10500","66.4","0","585.4","0","-0.35","0.09","35.381887","140.281384"
"","","","","219.2","12.6","10670","67.7","0","592.8","0","-0.26","0.1","35.381882","140.281364"
"","","","","219.3","12.7","10830","68.7","0","598.9","0","-0.27","0.07","35.381879","140.281344"
"","","","","219.4","12.8","10980","69.7","0","602.8","0","-0.25","0.09","35.381874","140.281324"
"","","","","219.5","12.9","11179","70.5","0","605.8","0","-0.26","0.1","35.381871","140.281304"
"","","","","219.6","13","11327","71.5","0","607.9","0","-0.28","0.05","35.381866","140.281282"
"","","","","219.7","13.1","11481","72.4","0","609.4","0","-0.25","0.08","35.381862","140.281261"
"","","","","219.8","13.2","11576","73.4","0","611.1","0","-0.27","0.1","35.381859","140.281241"
"","","","","219.9","13.3","11698","74.3","0","612.8","0","-0.22","0.09","35.381856","140.281219"
"","","","","220","13.4","11848","75.2","0","614.2","0","-0.23","0.09","35.381851","140.281196"
"","","","","220.1","13.5","11954","76.1","0","615.8","0","-0.19","0.06","35.381847","140.281174"
"","","","","220.2","13.6","12099","76.8","0","617.1","0","-0.19","0.06","35.381844","140.281152"
"","","","","220.3","13.7","12205","77.5","0","617.9","0","-0.18","0.03","35.381841","140.281129"
"","","","","220.4","13.8","12325","78.2","0","618.7","0","-0.23","0.03","35.381837","140.281106"
"","","","","220.5","13.9","12412","78.8","0","619.2","0","-0.21","0.01","35.381832","140.281082"
"","","","","220.6","14","12536","79.8","0","619.3","0","-0.18","0.03","35.381829","140.281059"
"","","","","220.7","14.1","12615","80.6","0","619.6","0","-0.12","-0.01","35.381826","140.281034"
"","","","","220.8","14.2","12728","80.9","0","620","0","-0.15","-0.03","35.381822","140.281011"
"","","","","220.9","14.3","12793","81.4","0","620.3","0","-0.08","-0.08","35.381819","140.280986"
"","","","","221","14.4","12875","82","0","620.9","0","0.14","-0.11","35.381816","140.280962"
"","","","","221.1","14.5","12936","82.2","0","621.8","0","0.43","-0.19","35.381812","140.280937"
"","","","","221.2","14.6","12636","80.9","0","622.5","0","0.6","-0.34","35.381807","140.280912"
"","","","","221.3","14.7","12026","78.7","0","619","0","0.63","-0.46","35.381804","140.280887"
"","","","","221.4","14.8","10830","76.4","0","607.2","0","0.57","-0.62","35.381801","140.280864"
"","","","","221.5","14.9","9821","74.2","0","590.9","0","0.57","-0.78","35.381796","140.280839"
"","","","","221.6","15","10966","72.2","0","566.5","0","0.65","-0.9","35.381792","140.280817"
"","","","","221.7","15.1","10198","70.3","0","537.8","0","0.7","-0.94","35.381789","140.280794"
"","","","","221.8","15.2","10256","67.6","0","514.7","0","0.77","-0.98","35.381784","140.280774"
"","","","","221.9","15.3","9577","65","0","492.8","0","0.73","-0.92","35.381777","140.280752"
"","","","","222","15.4","9108","62.4","0","475.4","0","0.74","-0.92","35.381771","140.280734"
"","","","","222.1","15.5","8478","59.6","0","462.7","0","0.76","-0.9","35.381764","140.280716"
"","","","","222.2","15.6","8356","57.1","0","449.7","0","0.71","-0.88","35.381756","140.280701"
"","","","","222.3","15.7","7701","54.4","0","437.7","0","0.6","-0.87","35.381747","140.280686"
"","","","","222.4","15.8","7815","51.7","0","427.5","0","0.38","-0.87","35.381739","140.280672"
"","","","","222.5","15.9","7938","50.2","0","415.4","0","0.28","-0.84","35.381729","140.280659"
"","","","","222.6","16","7945","49.3","0","403.3","0","0.25","-0.82","35.381719","140.280649"
"","","","","222.7","16.1","7984","48.4","0","394.8","0","0.28","-0.84","35.381709","140.280641"
"","","","","222.8","16.2","8084","47.5","0","391.7","0","0.21","-0.8","35.381699","140.280634"
"","","","","222.9","16.3","8020","46.4","0","398.7","0","0.18","-0.83","35.381687","140.280627"
"","","","","223","16.4","7927","45.7","0","408.8","0","0.27","-0.8","35.381676","140.280624"
"","","","","223.1","16.5","7773","45.3","0","420.4","0","0.23","-0.8","35.381666","140.280621"
"","","","","223.2","16.6","7660","44","0","431.1","0","0.22","-0.8","35.381654","140.280619"
"","","","","223.3","16.7","7675","43","0","437.2","0","0.05","-0.83","35.381642","140.280621"
"","","","","223.4","16.8","7736","42.9","0","441.2","0","-0.02","-0.76","35.381631","140.280621"
"","","","","223.5","16.9","7446","42.5","0","447","0","-0.01","-0.82","35.381621","140.280626"
"","","","","223.6","17","7550","42.8","0","454.7","0","-0.02","-0.83","35.381611","140.280629"
"","","","","223.7","17.1","7195","43","0","465.3","0","-0.01","-0.76","35.381601","140.280636"
"","","","","223.8","17.2","7514","42.6","0","475.2","0","0.01","-0.78","35.381591","140.280644"
"","","","","223.9","17.3","7485","42.9","0","481.2","0","-0.07","-0.83","35.381582","140.280654"
"","","","","224","17.4","7529","43","0","486.1","0","-0.06","-0.8","35.381576","140.280664"
"","","","","224.1","17.5","7679","42.9","0","490.3","0","-0.15","-0.75","35.381571","140.280674"
"","","","","224.2","17.6","7498","43.6","0","492.9","0","-0.22","-0.76","35.381566","140.280687"
"","","","","224.3","17.7","7513","44.1","0","495.3","0","-0.23","-0.66","35.381562","140.280699"
"","","","","224.4","17.8","7566","44.9","0","498.3","0","-0.25","-0.61","35.381559","140.280712"
"","","","","224.5","17.9","7395","46","0","501.4","0","-0.18","-0.52","35.381559","140.280726"
"","","","","224.6","18","7447","46.7","0","505.2","0","-0.2","-0.45","35.381557","140.280741"
"","","","","224.7","18.1","7687","47.2","0","508.9","0","-0.2","-0.38","35.381559","140.280754"
"","","","","224.8","18.2","7739","48.1","0","511.6","0","-0.26","-0.3","35.381561","140.280767"
"","","","","224.9","18.3","7772","48.9","0","514.1","0","-0.22","-0.15","35.381562","140.280782"
"","","","","225","18.4","7922","49.7","0","516.2","0","-0.27","-0.02","35.381566","140.280796"
"","","","","225.1","18.5","8039","50.7","0","517.8","0","-0.23","0.14","35.381569","140.280811"
"","","","","225.2","18.6","8158","51.5","0","519.4","0","-0.2","0.36","35.381574","140.280824"
"","","","","225.3","18.7","8289","52.4","0","521","0","-0.11","0.53","35.381577","140.280839"
"","","","","225.4","18.8","8499","53","0","522.4","0","-0.07","0.68","35.381582","140.280854"
"","","","","225.5","18.9","8887","53.2","0","524.7","0","-0.05","0.78","35.381586","140.280869"
"","","","","225.6","19","8975","53.3","0","528","0","-0.03","0.87","35.381589","140.280886"
"","","","","225.7","19.1","9042","53.6","0","531.5","0","0.04","0.97","35.381592","140.280901"
"","","","","225.8","19.2","9119","53.6","0","536.2","0","0.08","0.92","35.381594","140.280917"
"","","","","225.9","19.3","9053","53.2","0","541.6","0","0","0.92","35.381594","140.280934"
"","","","","226","19.4","9178","52.9","0","545.8","0","-0.08","0.97","35.381594","140.280951"
"","","","","226.1","19.5","9219","53.1","0","550.5","0","-0.09","1.01","35.381591","140.280966"
"","","","","226.2","19.6","9308","53.6","0","555.2","0","0.06","0.89","35.381587","140.280982"
"","","","","226.3","19.7","9376","53.8","0","558.9","0","0.04","0.94","35.381582","140.280997"
"","","","","226.4","19.8","9276","53.3","0","563.2","0","-0.02","1","35.381577","140.281011"
"","","","","226.5","19.9","9348","53.1","0","567.7","0","-0.21","0.95","35.381571","140.281026"
"","","","","226.6","20","9215","53.7","0","571.1","0","-0.11","0.94","35.381561","140.281039"
"","","","","226.7","20.1","9351","54.5","0","574.5","0","-0.13","0.97","35.381552","140.281049"
"","","","","226.8","20.2","9090","54.8","0","577.7","0","-0.06","1.02","35.381542","140.281061"
"","","","","226.9","20.3","9441","54.9","0","580.1","0","-0.2","0.98","35.381532","140.281071"
"","","","","227","20.4","9236","55.5","0","582.6","0","-0.08","1.03","35.381519","140.281079"
"","","","","227.1","20.5","9280","56.1","0","584.8","0","-0.2","1.02","35.381507","140.281087"
"","","","","227.2","20.6","9426","56.3","0","586.6","0","-0.02","1.03","35.381494","140.281092"
"","","","","227.3","20.7","9469","56.9","0","588.6","0","0.12","0.99","35.381481","140.281097"
"","","","","227.4","20.8","9558","57.3","0","590.9","0","0.34","0.95","35.381467","140.281101"
"","","","","227.5","20.9","8912","55.5","0","592.5","0","0.4","0.89","35.381454","140.281102"
"","","","","227.6","21","8467","53.9","0","589.9","0","0.52","0.85","35.381439","140.281102"
"","","","","227.7","21.1","8224","52.7","0","579","0","0.61","0.84","35.381426","140.281101"
"","","","","227.8","21.2","8164","50.2","0","563","0","0.52","0.85","35.381412","140.281096"
"","","","","227.9","21.3","7864","47.8","0","537.3","0","0.3","0.85","35.381401","140.281092"
"","","","","228","21.4","7808","47","0","506.9","0","0.13","0.88","35.381389","140.281086"
"","","","","228.1","21.5","8121","46.5","0","484.6","0","0.08","0.91","35.381379","140.281079"
"","","","","228.2","21.6","8142","46.2","0","471.2","0","-0.04","0.9","35.381369","140.281071"
"","","","","228.3","21.7","8058","46.2","0","470.1","0","0.06","0.82","35.381361","140.281061"
"","","","","228.4","21.8","7874","46.2","0","476.7","0","-0.08","0.83","35.381352","140.281051"
"","","","","228.5","21.9","7927","46","0","490.6","0","0.06","0.82","35.381346","140.281039"
"","","","","228.6","22","8069","46.9","0","505.4","0","-0.08","0.73","35.381339","140.281026"
"","","","","228.7","22.1","7756","47.5","0","514.7","0","0.03","0.65","35.381336","140.281012"
"","","","","228.8","22.2","8676","47.3","0","522.3","0","-0.05","0.74","35.381332","140.280999"
"","","","","228.9","22.3","8133","47.7","0","528","0","-0.03","0.71","35.381329","140.280984"
"","","","","229","22.4","8174","47.5","0","532.1","0","-0.15","0.66","35.381329","140.280971"
"","","","","229.1","22.5","8435","47.7","0","536.4","0","-0.29","0.66","35.381329","140.280956"
"","","","","229.2","22.6","8328","48.6","0","539.8","0","-0.31","0.62","35.381329","140.280941"
"","","","","229.3","22.7","8319","49.9","0","542.5","0","-0.34","0.5","35.381332","140.280927"
"","","","","229.4","22.8","8388","50.9","0","545.2","0","-0.31","0.36","35.381336","140.280912"
"","","","","229.5","22.9","8592","52.1","0","547.6","0","-0.35","0.18","35.381341","140.280897"
"","","","","229.6","23","8663","53.3","0","549.7","0","-0.26","-0.02","35.381346","140.280882"
"","","","","229.7","23.1","8693","54.4","0","552.7","0","-0.23","-0.18","35.381352","140.280869"
"","","","","229.8","23.2","8879","55.3","0","555.9","0","-0.21","-0.43","35.381357","140.280854"
"","","","","229.9","23.3","9086","56","0","558.5","0","-0.3","-0.58","35.381364","140.280839"
"","","","","230","23.4","9303","56.8","0","561.8","0","-0.35","-0.64","35.381371","140.280824"
"","","","","230.1","23.5","9593","58.1","0","565.6","0","-0.3","-0.73","35.381377","140.280809"
"","","","","230.2","23.6","9678","59.4","0","569.3","0","-0.24","-0.81","35.381382","140.280792"
"","","","","230.3","23.7","9980","60.2","0","574.5","0","-0.21","-0.74","35.381387","140.280776"
"","","","","230.4","23.8","10235","60.9","0","580.6","0","-0.29","-0.47","35.381391","140.280757"
"","","","","230.5","23.9","10119","61.8","0","586.3","0","-0.1","-0.26","35.381394","140.280739"
"","","","","230.6","24","10126","62.9","0","593.1","0","-0.18","0.12","35.381397","140.280721"
"","","","","230.7","24.1","10128","63","0","599.5","0","0.07","0.45","35.381399","140.280702"
"","","","","230.8","24.2","10506","63.2","0","604.2","0","-0.1","0.69","35.381399","140.280682"
"","","","","230.9","24.3","10214","63.3","0","609.2","0","0.22","0.73","35.381399","140.280664"
"","","","","231","24.4","10513","63","0","613.2","0","0.15","0.76","35.381401","140.280644"
"","","","","231.1","24.5","10254","62.1","0","616","0","0.39","0.8","35.381402","140.280626"
"","","","","231.2","24.6","10193","60.6","0","618.4","0","0.24","0.91","35.381406","140.280606"
"","","","","231.3","24.7","10186","59.3","0","620.5","0","0.15","1.07","35.381411","140.280587"
"","","","","231.4","24.8","10302","58.3","0","622","0","-0.11","1.2","35.381416","140.280571"
"","","","","231.5","24.9","10118","58.4","0","623.5","0","-0.29","1.29","35.381421","140.280552"
"","","","","231.6","25","10321","59.6","0","624.7","0","-0.29","1.3","35.381427","140.280537"
"","","","","231.7","25.1","10407","61.5","0","625.6","0","-0.31","1.12","35.381436","140.280522"
"","","","","231.8","25.2","10279","62.6","0","626.6","0","-0.14","1.13","35.381446","140.280507"
"","","","","231.9","25.3","10544","63.3","0","627.3","0","-0.26","1.03","35.381457","140.280494"
"","","","","232","25.4","10389","63.9","0","628","0","-0.2","0.99","35.381469","140.280481"
"","","","","232.1","25.5","10723","64.7","0","629","0","-0.19","0.96","35.381482","140.280469"
"","","","","232.2","25.6","10653","65.7","0","630.1","0","-0.2","1.09","35.381496","140.280459"
"","","","","232.3","25.7","10770","65.9","0","631.2","0","-0.18","1.03","35.381511","140.280449"
"","","","","232.4","25.8","10770","65.9","0","631.2","0","-0.18","1.03","35.381518","140.280445"
"","","","","232.5","25.9","10857","66.7","0","632.8","0","-0.26","1.16","35.381526","140.280441"
"","","","","232.6","26","10952","67.7","0","634.5","0","-0.1","1.17","35.381541","140.280434"
"","","","","232.7","26.1","11119","68.3","0","636","0","-0.06","1.2","35.381557","140.280427"
"","","","","232.8","26.2","11219","68.7","0","637.5","0","-0.06","1.26","35.381574","140.280422"
"","","","","232.9","26.3","11146","68.6","0","638.6","0","-0.11","1.26","35.381591","140.280419"
"","","","","233","26.4","11257","68.9","0","639.3","0","-0.07","1.17","35.381607","140.280417"
"","","","","233.1","26.5","11312","69.5","0","639.7","0","-0.05","1.24","35.381624","140.280417"
"","","","","233.2","26.6","11350","69.5","0","640","0","-0.11","1.22","35.381641","140.280419"
"","","","","233.3","26.7","11485","69.5","0","640.3","0","-0.1","1.22","35.381659","140.280422"
"","","","","233.4","26.8","11378","70.3","0","640.7","0","-0.04","1.23","35.381676","140.280427"
"","","","","233.5","26.9","11288","70.5","0","640.9","0","0.07","1.23","35.381692","140.280434"
"","","","","233.6","27","11520","70.1","0","641.3","0","-0.07","1.23","35.381707","140.280441"
"","","","","233.7","27.1","11363","70","0","641.8","0","-0.16","1.19","35.381724","140.280451"
"","","","","233.8","27.2","11404","70.4","0","642.4","0","-0.22","1.1","35.381739","140.280461"
"","","","","233.9","27.3","11525","71.3","0","642.9","0","-0.18","1.06","35.381754","140.280472"
"","","","","234","27.4","11518","72","0","643.7","0","-0.14","0.98","35.381767","140.280486"
"","","","","234.1","27.5","11574","72.5","0","644.4","0","-0.16","0.9","35.381782","140.280501"
"","","","","234.2","27.6","11702","73","0","645.1","0","-0.18","0.93","35.381796","140.280516"
"","","","","234.3","27.7","11776","73.6","0","645.8","0","-0.17","0.88","35.381807","140.280531"
"","","","","234.4","27.8","11892","74.3","0","646.3","0","-0.16","0.87","35.381819","140.280549"
"","","","","234.5","27.9","11916","74.9","0","646.5","0","-0.18","0.85","35.381831","140.280567"
"","","","","234.6","28","11959","75.4","0","646.3","0","-0.19","0.83","35.381842","140.280586"
"","","","","234.7","28.1","12055","76.1","0","645.7","0","-0.17","0.78","35.381852","140.280604"
"","","","","234.8","28.2","12087","76.8","0","645","0","-0.14","0.75","35.381861","140.280624"
"","","","","234.9","28.3","12227","77.3","0","644.4","0","-0.11","0.68","35.381869","140.280646"
"","","","","235","28.4","12272","77.8","0","644.3","0","-0.12","0.64","35.381877","140.280666"
"","","","","235.1","28.5","12302","78.2","0","644","0","-0.11","0.63","35.381886","140.280687"
"","","","","235.2","28.6","12371","78.5","0","643.5","0","-0.1","0.58","35.381894","140.280709"
"","","","","235.3","28.7","12432","79","0","642.8","0","-0.08","0.51","35.381901","140.280732"
"","","","","235.4","28.8","12544","79.3","0","642","0","-0.08","0.44","35.381906","140.280754"
"","","","","235.5","28.9","12554","79.5","0","640.9","0","-0.06","0.4","35.381912","140.280777"
"","","","","235.6","29","12605","79.9","0","640.4","0","-0.1","0.33","35.381917","140.280801"
"","","","","235.7","29.1","12655","80.1","0","639.9","0","-0.07","0.26","35.381922","140.280824"
"","","","","235.8","29.2","12682","80.3","0","639.9","0","-0.15","0.26","35.381927","140.280847"
"","","","","235.9","29.3","12752","80.8","0","640.1","0","-0.1","0.23","35.381931","140.280871"
"","","","","236","29.4","12815","81.2","0","640.2","0","-0.14","0.14","35.381936","140.280896"
"","","","","236.1","29.5","12875","81.7","0","640.1","0","-0.07","0.06","35.381939","140.280919"
"","","","","236.2","29.6","12881","82.1","0","640.1","0","-0.08","0.05","35.381944","140.280944"
"","","","","236.3","29.7","12944","82.3","0","639.8","0","-0.06","-0.05","35.381947","140.280969"
"","","","","236.4","29.8","13029","82.4","0","639.4","0","-0.07","-0.08","35.381951","140.280992"
"","","","","236.5","29.9","13012","82.8","0","639.1","0","-0.07","-0.1","35.381954","140.281017"
"","","","","236.6","30","13043","83","0","638.8","0","0.01","-0.09","35.381957","140.281042"
"","","","","236.7","30.1","13074","83.1","0","638.2","0","-0.05","-0.16","35.381961","140.281067"
"","","","","236.8","30.2","13163","83.1","0","638","0","-0.1","-0.21","35.381964","140.281092"
"","","","","236.9","30.3","13434","83.2","0","637.8","0","-0.23","-0.2","35.381969","140.281117"
"","","","","237","30.4","13192","83.9","0","638.1","0","-0.21","-0.22","35.381972","140.281142"
"","","","","237.1","30.5","13218","84.9","0","639","0","-0.07","-0.24","35.381976","140.281167"
"","","","","237.2","30.6","13265","85.5","0","640.1","0","0.02","-0.24","35.381979","140.281192"
"","","","","237.3","30.7","13300","85.4","0","641.4","0","0.01","-0.12","35.381984","140.281217"
"","","","","237.4","30.8","13321","85.1","0","643.2","0","0.01","-0.14","35.381989","140.281244"
"","","","","237.5","30.9","13357","85.3","0","645","0","-0.03","-0.03","35.381994","140.281269"
"","","","","237.6","31","13380","85.2","0","647.2","0","0","-0.02","35.381999","140.281294"
"","","","","237.7","31.1","13471","85.2","0","649.9","0","-0.12","0.06","35.382004","140.281319"
"","","","","237.8","31.2","13574","85.4","0","652.6","0","-0.04","0.04","35.382009","140.281346"
"","","","","237.9","31.3","13486","85.9","0","655.5","0","-0.05","0.09","35.382014","140.281371"
"","","","","238","31.4","13507","86","0","657.8","0","-0.05","0.07","35.382019","140.281396"
"","","","","238.1","31.5","13559","85.9","0","660.1","0","0","0.08","35.382024","140.281421"
"","","","","238.2","31.6","13602","86.4","0","662.1","0","0.22","0.11","35.382029","140.281447"
"","","","","238.3","31.7","13556","86.3","0","663.7","0","0.49","0.22","35.382034","140.281472"
"","","","","238.4","31.8","13242","84.5","0","665.1","0","0.61","0.4","35.382039","140.281497"
"","","","","238.5","31.9","12760","82.1","0","663.1","0","0.66","0.59","35.382042","140.281524"
"","","","","238.6","32","11088","79.9","0","651.7","0","0.64","0.75","35.382047","140.281549"
"","","","","238.7","32.1","9313","77.4","0","634.7","0","0.51","0.96","35.382052","140.281574"
"","","","","238.8","32.2","10739","75.1","0","608.4","0","0.39","1.16","35.382056","140.281599"
"","","","","238.9","32.3","11055","73.7","0","577.1","0","0.43","1.13","35.382059","140.281622"
"","","","","239","32.4","11303","72.6","0","550.5","0","0.37","1.22","35.382061","140.281644"
"","","","","239.1","32.5","11175","70.7","0","524.6","0","0.37","1.18","35.382061","140.281667"
"","","","","239.2","32.6","11033","69.4","0","503.4","0","0.13","1.25","35.382061","140.281689"
"","","","","239.3","32.7","11144","68.6","0","489.3","0","0.31","1.19","35.382059","140.281711"
"","","","","239.4","32.8","11288","68","0","482.5","0","0.31","1.22","35.382056","140.281732"
"","","","","239.5","32.9","10733","67","0","486.3","0","0.31","1.2","35.382052","140.281752"
"","","","","239.6","33","10853","65.3","0","494.2","0","0.11","1.37","35.382047","140.281772"
"","","","","239.7","33.1","10630","64.7","0","506.8","0","0.08","1.27","35.382041","140.281792"
"","","","","239.8","33.2","10570","64.8","0","520.3","0","0.13","1.3","35.382032","140.281809"
"","","","","239.9","33.3","10346","64.2","0","526.9","0","0.13","1.16","35.382024","140.281826"
"","","","","240","33.4","10136","63.5","0","526.9","0","-0.02","1.17","35.382014","140.281841"
"","","","","240.1","33.5","10495","63.4","0","525.5","0","0","1.07","35.382002","140.281856"
"","","","","240.2","33.6","10522","63.6","0","526","0","-0.14","1.1","35.381991","140.281869"

"8","34.04","1","34.04","240.3","0","11314","64.6","0","536.2","0","-0.22","1.23","35.381951952372646","140.28190060781134"
"","","","","240.4","0.1","10678","65.7","0","544.5","0","-0.04","1.11","35.381951","140.281901"
"","","","","240.5","0.2","10735","66.2","0","556.1","0","-0.18","1.09","35.381937","140.281909"
"","","","","240.6","0.3","10824","66.4","0","568.5","0","-0.13","1.09","35.381922","140.281916"
"","","","","240.7","0.4","10606","66.9","0","578.2","0","-0.17","1.14","35.381906","140.281922"
"","","","","240.8","0.5","10596","67.8","0","584.7","0","-0.14","1","35.381891","140.281927"
"","","","","240.9","0.6","10885","68","0","590.7","0","-0.15","0.97","35.381874","140.281929"
"","","","","241","0.7","11011","68.5","0","595.5","0","-0.23","1.14","35.381857","140.281931"
"","","","","241.1","0.8","11074","69.3","0","599.2","0","-0.17","1.09","35.381841","140.281931"
"","","","","241.2","0.9","11219","70.1","0","603.3","0","-0.21","1.15","35.381824","140.281929"
"","","","","241.3","1","11565","70.6","0","607.1","0","-0.05","1.22","35.381807","140.281927"
"","","","","241.4","1.1","11448","71.4","0","609.9","0","-0.17","1.27","35.381789","140.281924"
"","","","","241.5","1.2","11450","71.5","0","612.8","0","0","1.11","35.381772","140.281919"
"","","","","241.6","1.3","11618","71.9","0","615.4","0","-0.15","1.18","35.381756","140.281912"
"","","","","241.7","1.4","11428","72.4","0","617.4","0","-0.06","1.03","35.381739","140.281904"
"","","","","241.8","1.5","11831","72.4","0","619.4","0","-0.17","0.97","35.381724","140.281892"
"","","","","241.9","1.6","11862","73.1","0","621.7","0","-0.11","0.91","35.381709","140.281882"
"","","","","242","1.7","11811","73.7","0","623.4","0","-0.2","0.85","35.381694","140.281869"
"","","","","242.1","1.8","12048","74","0","624.8","0","-0.19","0.7","35.381679","140.281856"
"","","","","242.2","1.9","11838","74.7","0","625.5","0","-0.26","0.71","35.381666","140.281842"
"","","","","242.3","2","11940","75.7","0","625.6","0","-0.21","0.62","35.381652","140.281827"
"","","","","242.4","2.1","12072","76.4","0","625.1","0","-0.21","0.57","35.381639","140.281811"
"","","","","242.5","2.2","12219","77.2","0","624.4","0","-0.23","0.53","35.381626","140.281794"
"","","","","242.6","2.3","12237","77.9","0","624.3","0","-0.2","0.49","35.381612","140.281776"
"","","","","242.7","2.4","12305","78.7","0","624.5","0","-0.21","0.45","35.381601","140.281759"
"","","","","242.8","2.5","12394","79.5","0","624.9","0","-0.19","0.39","35.381589","140.281741"
"","","","","242.9","2.6","12502","80.1","0","625.8","0","-0.08","0.34","35.381576","140.281721"
"","","","","243","2.7","12602","80.9","0","626.9","0","0.07","0.27","35.381564","140.281701"
"","","","","243.1","2.8","12725","80.9","0","628.1","0","0.28","0.24","35.381552","140.281681"
"","","","","243.2","2.9","12757","80.1","0","629.1","0","0.44","0.22","35.381541","140.281661"
"","","","","243.3","3","12133","78.9","0","629.3","0","0.63","0.29","35.381531","140.281639"
"","","","","243.4","3.1","11794","77","0","622.8","0","0.73","0.34","35.381519","140.281619"
"","","","","243.5","3.2","10423","74.4","0","611.2","0","0.69","0.46","35.381509","140.281599"
"","","","","243.6","3.3","8779","71.6","0","592.4","0","0.57","0.49","35.381497","140.281579"
"","","","","243.7","3.4","10438","69.4","0","568.9","0","0.54","0.58","35.381487","140.281559"
"","","","","243.8","3.5","10020","67.6","0","547.3","0","0.61","0.67","35.381479","140.281541"
"","","","","243.9","3.6","9995","65.6","0","526","0","0.71","0.81","35.381471","140.281521"
